Truth,Decoded
Va bene grazie lo stesso,lo si lo
Si grazie e arrivederci,e io
Certo ecco a lei vuole un sacchetto,lo lo lo lo io
A che ora arriva il pullman,e lo lo lo io
Tutto bene grazie,lo io
Prego,lo
Prendiamo un caffe al bar,lo lo io
Buongiorno io sono Mario,lo lo lo io
E in offerta costa dieci euro,bene lo
Le auguro una buona giornata,e a io
Purtroppo non lo so pero potresti chiedere all autista,pero lo lo e e e lo io
Va bene grazie lo stesso,e si so
Si grazie e arrivederci,bene e io
Salve quanto costa quell articolo,a lo io
A che ora arriva il pullman,e a lo il a
Certo ecco a lei vuole un sacchetto,lo a io lo io
