Truth,Decoded
Buongiorno io sono Mario,ronoeio
Tutto bene grazie,rtobnbe io
Buonasera io sono Mario,tonbnbe mario io
Tutto bene tu,tobnbe un
"Certo volentieri, io lo prendero macchiato",reorioe mario
A che ora arriva il pullman,eruau un a
Va bene grazie lo stesso,bar lo so
Si grazie e arrivederci,e mario
Quanto costa il biglietto,tonerio
Prego,lo
Le auguro una buona giornata,tu un un a
Perfetto vorrei comprarne due.,pero lo e
Certo ecco a lei vuole un sacchetto,lo a lo
Purtroppo non lo so pero potresti chiedere all autista,prtonererare io
Prendiamo un caffe al bar,prore a lo a
Dovrebbe arrivare tra qualche minuto,terere un al e lo
