Truth,Decoded
Salve quanto costa quell articolo,savueao lo lo quell atoto
Piacere Luigi come stai,piacereguo e tu
E in offerta costa dieci euro,e e feret stai io lo
"Certo volentieri, io lo prendero macchiato",e iadsa
Piacere Luigi come stai,proioe stai
Quanto costa il biglietto,tu io lo
Le auguro una buona giornata,e lo come io a
A che ora arriva il pullman,prendiamo lo a
Si grazie e arrivederci,tra lo
Va bene grazie lo stesso,prego si lei
Prego,pero
Prendiamo un caffe al bar,pereia a a al lo
Tutto bene tu,ptuoio e tu
Salve quanto costa quell articolo,srenaio
Perfetto vorrei comprarne due.,pero piedeltsa
Tutto bene grazie,qtutoe a tu
