Truth,Decoded
Salve quanto costa quell articolo,satuo quanto costa il articolo
Piacere Luigi come stai,piacere io come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prevoiedluta
Piacere Luigi come stai,piacere lo stai
Quanto costa il biglietto,pregileio
Le auguro una buona giornata,pero lo lo a lo lo
A che ora arriva il pullman,a reani lo un
Si grazie e arrivederci,e si
Va bene grazie lo stesso,pero gieirei
Prego,prego
Prendiamo un caffe al bar,prendiamo lo a al lo
Tutto bene tu,preoie si
Salve quanto costa quell articolo,a regareieuo
Perfetto vorrei comprarne due.,tra sono pracliadrel lo
Tutto bene grazie,preogirti
