Truth,Decoded
Salve quanto costa quell articolo,certo lo lo sono sono
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,bene grazie
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero costa hedre al autista
Certo ecco a lei vuole un sacchetto,certo ecco a e vuole un sacueto
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",tra io piedie al autista
A che ora arriva il pullman,e che ora il mlan
Buongiorno io sono Mario,euro io
Certo ecco a lei vuole un sacchetto,pero a oaic si
Purtroppo non lo so pero potresti chiedere all autista,euro io lo lo io pero sticierl autista
Perfetto vorrei comprarne due.,e lo voaora aiare lo
Prego,prego
