Truth,Decoded
Buongiorno io sono Mario,buoionionrnr io sono mario
Tutto bene grazie,tutto bene grazie
Buonasera io sono Mario,rtronaseraio sono io
Tutto bene tu,lo lo bene un
"Certo volentieri, io lo prendero macchiato",certo coentiri lo prendero maiato
A che ora arriva il pullman,che lo arriva il plan
Va bene grazie lo stesso,va bene rvaelse sono
Si grazie e arrivederci,va e grzeo
Quanto costa il biglietto,lo costa ibilto
Prego,pero
Le auguro una buona giornata,le euro un un costa
Perfetto vorrei comprarne due.,perteneri lo prarn un
Certo ecco a lei vuole un sacchetto,certo a lo a e il un ucheto
Purtroppo non lo so pero potresti chiedere all autista,propbnonoreomrerhrere autista
Prendiamo un caffe al bar,promaou il lo a
Dovrebbe arrivare tra qualche minuto,drvrob arrivare tu al e tutto
