Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo lo costa cuede ecco
Tutto bene tu,tu io io e io
Quanto costa il biglietto,tu a e io
Buongiorno io sono Mario,tu io io un io
Si grazie e arrivederci,certo ora io tu bene io
Perfetto vorrei comprarne due.,certo io io e io
Prego,un bene
Dovrebbe arrivare tra qualche minuto,tu io a e io
Le auguro una buona giornata,e e io io un io
Buonasera io sono Mario,e e io io io due io
Tutto bene grazie,tu io io e io
E in offerta costa dieci euro,a io io un io
"Certo volentieri, io lo prendero macchiato",certo io io tu cuede io
Salve quanto costa quell articolo,certo ora costa vuole io
Va bene grazie lo stesso,a e io un io
Piacere Luigi come stai,e a io e io
