Truth,Decoded
Piacere Luigi come stai,bareara io e io
Certo ecco a lei vuole un sacchetto,e tra a due io
Buonasera io sono Mario,a a e io
Quanto costa il biglietto,tutto e io
Dovrebbe arrivare tra qualche minuto,a e tra io io
E in offerta costa dieci euro,e tra io due io
Purtroppo non lo so pero potresti chiedere all autista,serero io due io
Perfetto vorrei comprarne due.,tu euro io e io
Prego,prtbeo
Tutto bene grazie,tu a un io
Tutto bene tu,tu bene
Salve quanto costa quell articolo,e mario io due io
Prendiamo un caffe al bar,tu a e io
Si grazie e arrivederci,tu e a e io
Buongiorno io sono Mario,tu a io bene io
A che ora arriva il pullman,tutto e io
