Truth,Decoded
Piacere Luigi come stai,tu e io e io
Certo ecco a lei vuole un sacchetto,e e io un io
Buonasera io sono Mario,tu io e io
Quanto costa il biglietto,tu io
Dovrebbe arrivare tra qualche minuto,tu a e io
E in offerta costa dieci euro,tu io io e io
Purtroppo non lo so pero potresti chiedere all autista,certo io io un io
Perfetto vorrei comprarne due.,tu io e io
Prego,prtbeo
Tutto bene grazie,tu io e io
Tutto bene tu,ptbeo
Salve quanto costa quell articolo,tu io io e io
Prendiamo un caffe al bar,tu e e io
Si grazie e arrivederci,tu e e io
Buongiorno io sono Mario,tu io e io
A che ora arriva il pullman,tu un e io
