Truth,Decoded
Piacere Luigi come stai,tu a io e io
Certo ecco a lei vuole un sacchetto,e a a un io
Buonasera io sono Mario,tu a a e io
Quanto costa il biglietto,tu e io
Dovrebbe arrivare tra qualche minuto,tu a io e io
E in offerta costa dieci euro,e a io e io
Purtroppo non lo so pero potresti chiedere all autista,pero io un io
Perfetto vorrei comprarne due.,tu a a e io
Prego,prego
Tutto bene grazie,tu un e io
Tutto bene tu,un e io
Salve quanto costa quell articolo,e a io e io
Prendiamo un caffe al bar,tu e io
Si grazie e arrivederci,tu e e io
Buongiorno io sono Mario,tu a io e io
A che ora arriva il pullman,tu e io
