Truth,Decoded
Le auguro una buona giornata,e a io io io
Prendiamo un caffe al bar,a a io e io
A che ora arriva il pullman,a a io e io
Purtroppo non lo so pero potresti chiedere all autista,purtpo io lo io io lacto
"Certo volentieri, io lo prendero macchiato",certo io io cuede lo
Tutto bene grazie,tu e e io
Buongiorno io sono Mario,a a io e io
Certo ecco a lei vuole un sacchetto,e a io due io
Tutto bene tu,tu io e io
Quanto costa il biglietto,tu a io e io
A che ora arriva il pullman,tu a io e io
Prego,tu un bene
Buongiorno io sono Mario,certo io due io
Piacere Luigi come stai,e a io due io
Tutto bene grazie,e a e io
Si grazie e arrivederci,bene io a due io
