Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io io io bene io
Tutto bene tu,pero e io
Quanto costa il biglietto,un e io
Buongiorno io sono Mario,tutto io e io
Si grazie e arrivederci,certo io io io bene io
Perfetto vorrei comprarne due.,certo io a un io
Prego,tra io
Dovrebbe arrivare tra qualche minuto,tu e e io
Le auguro una buona giornata,e io a un io
Buonasera io sono Mario,pero io un io
Tutto bene grazie,tutto e io
E in offerta costa dieci euro,tu io io e io
"Certo volentieri, io lo prendero macchiato",certo io io io tu io io
Salve quanto costa quell articolo,pero io io a un io
Va bene grazie lo stesso,tu e io e io
Piacere Luigi come stai,pero io e io
