Truth,Decoded
Le auguro una buona giornata,pero lo
Tutto bene grazie,pero lo
Prendiamo un caffe al bar,pero lo
Quanto costa il biglietto,pero lo
Certo ecco a lei vuole un sacchetto,pero lo
Va bene grazie lo stesso,pero lo
A che ora arriva il pullman,pero lo
Dovrebbe arrivare tra qualche minuto,pero lo
E in offerta costa dieci euro,pero lo
Tutto bene tu,pero lo
A che ora arriva il pullman,pero lo
Prego,pero lo
Dovrebbe arrivare tra qualche minuto,pero lo
Perfetto vorrei comprarne due.,pero lo
Buonasera io sono Mario,pero lo
Piacere Luigi come stai,pero lo
