Truth,Decoded
Le auguro una buona giornata,pero e lo
Tutto bene grazie,tu e e lo
Prendiamo un caffe al bar,pero e lo
Quanto costa il biglietto,pero e lo
Certo ecco a lei vuole un sacchetto,pero lo e lo
Va bene grazie lo stesso,tu e e lo
A che ora arriva il pullman,tu e e lo
Dovrebbe arrivare tra qualche minuto,pero e lo
E in offerta costa dieci euro,pero io e lo
Tutto bene tu,pero lo
A che ora arriva il pullman,a e lo
Prego,euro lo
Dovrebbe arrivare tra qualche minuto,tu e e lo
Perfetto vorrei comprarne due.,pero lo e lo
Buonasera io sono Mario,pero lo e lo
Piacere Luigi come stai,pero lo e lo
