Truth,Decoded
Piacere Luigi come stai,tu e io e io
Certo ecco a lei vuole un sacchetto,e e io un io
Buonasera io sono Mario,tu un e io
Quanto costa il biglietto,tutto
Dovrebbe arrivare tra qualche minuto,tu a e io
E in offerta costa dieci euro,tu e io un io
Purtroppo non lo so pero potresti chiedere all autista,pero a un io
Perfetto vorrei comprarne due.,tu io e io
Prego,prtbeo
Tutto bene grazie,tu un e io
Tutto bene tu,prtbeo
Salve quanto costa quell articolo,tu a a e io
Prendiamo un caffe al bar,tu un e io
Si grazie e arrivederci,tu un a io
Buongiorno io sono Mario,tu un e io
A che ora arriva il pullman,tutto io
