Truth,Decoded
Tutto bene tu,tu io
Salve quanto costa quell articolo,tutto io io e io
Certo ecco a lei vuole un sacchetto,pero io io a vuole io
Prendiamo un caffe al bar,pero io bene io
Purtroppo non lo so pero potresti chiedere all autista,purtpo io io io io bene ecco
Dovrebbe arrivare tra qualche minuto,un e io
Va bene grazie lo stesso,e e io e io
"Certo volentieri, io lo prendero macchiato",pero io un io
E in offerta costa dieci euro,pereri costa un io
Le auguro una buona giornata,e pero io e io
Perfetto vorrei comprarne due.,e io io e io
Buonasera io sono Mario,e tra e io
A che ora arriva il pullman,tu io io e io
Piacere Luigi come stai,bene io io io due io
Prendiamo un caffe al bar,tutto io bene io
Certo ecco a lei vuole un sacchetto,tu io io e io
