Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,pero io io e io
Tutto bene tu,tra io
Quanto costa il biglietto,tra io
Buongiorno io sono Mario,pero e io
Si grazie e arrivederci,certo io io e io
Perfetto vorrei comprarne due.,certo io io e io
Prego,io
Dovrebbe arrivare tra qualche minuto,un io io
Le auguro una buona giornata,tu e e io
Buonasera io sono Mario,due io un io
Tutto bene grazie,un e io
E in offerta costa dieci euro,due e io
"Certo volentieri, io lo prendero macchiato",certo io io e io
Salve quanto costa quell articolo,pero io io e io
Va bene grazie lo stesso,tu un e io
Piacere Luigi come stai,due e io
