Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io io io io bene io
Tutto bene tu,tutto io e io
Quanto costa il biglietto,tu e io
Buongiorno io sono Mario,tutto un e io
Si grazie e arrivederci,certo ora io io vuole io
Perfetto vorrei comprarne due.,tutto io io io bene io
Prego,purta nbeo
Dovrebbe arrivare tra qualche minuto,tu io io e io
Le auguro una buona giornata,pero io costa due io
Buonasera io sono Mario,pero ora io due io
Tutto bene grazie,tu io io e io
E in offerta costa dieci euro,tu io io un io
"Certo volentieri, io lo prendero macchiato",certo io io io tu cuede io
Salve quanto costa quell articolo,tutto io io io due io
Va bene grazie lo stesso,tu e e io
Piacere Luigi come stai,tu e io e io
