Truth,Decoded
Le auguro una buona giornata,certo io io e io
Prendiamo un caffe al bar,e a e io
A che ora arriva il pullman,e io io e io
Purtroppo non lo so pero potresti chiedere all autista,purtpo io io io io due io
"Certo volentieri, io lo prendero macchiato",certo io io io vuole io
Tutto bene grazie,a e e io
Buongiorno io sono Mario,e io io e io
Certo ecco a lei vuole un sacchetto,e io a due io
Tutto bene tu,tu io e io
Quanto costa il biglietto,un e io
A che ora arriva il pullman,tu a e io
Prego,pero
Buongiorno io sono Mario,e io e io
Piacere Luigi come stai,e e e io
Tutto bene grazie,e a e io
Si grazie e arrivederci,certo a due io
