Truth,Decoded
Le auguro una buona giornata,tu un e io
"Certo volentieri, io lo prendero macchiato",e a a un io
Va bene grazie lo stesso,tu a e io
Salve quanto costa quell articolo,certo io io bene ecco
"Certo volentieri, io lo prendero macchiato",certo e a bene io
Piacere Luigi come stai,certo e io due ecco
Buonasera io sono Mario,certo io due ecco
Le auguro una buona giornata,certo io io io bene ecco
Si grazie e arrivederci,certo io due ecco
Certo ecco a lei vuole un sacchetto,certo io io bene io
Dovrebbe arrivare tra qualche minuto,certo io io due io
Perfetto vorrei comprarne due.,certo io a due io
Prendiamo un caffe al bar,certo io io due ecco
Purtroppo non lo so pero potresti chiedere all autista,certo io io a bene io
Va bene grazie lo stesso,certo io e io
Prego,certo io lo io e io
