Truth,Decoded
A che ora arriva il pullman,due io e io
Tutto bene tu,pero io e io
E in offerta costa dieci euro,pero io un io
Buongiorno io sono Mario,pero e io
Quanto costa il biglietto,certo io e io
Tutto bene grazie,pero a e io
Quanto costa il biglietto,tu e e io
Si grazie e arrivederci,pero io e io
Va bene grazie lo stesso,due io e io
Perfetto vorrei comprarne due.,tu e e io
E in offerta costa dieci euro,tu e io e io
Buonasera io sono Mario,due e io
Dovrebbe arrivare tra qualche minuto,due io e io
Salve quanto costa quell articolo,tu e a e io
Prego,pero e io
Piacere Luigi come stai,tu e io e io
