Truth,Decoded
Tutto bene tu,prtbeo
Salve quanto costa quell articolo,e io a due io
Certo ecco a lei vuole un sacchetto,certo a due io
Prendiamo un caffe al bar,certo a un io
Purtroppo non lo so pero potresti chiedere all autista,certo io io io bene ecco
Dovrebbe arrivare tra qualche minuto,tu un e io
Va bene grazie lo stesso,tu a e io
"Certo volentieri, io lo prendero macchiato",e io a e io
E in offerta costa dieci euro,e a a due io
Le auguro una buona giornata,tu io io io io
Perfetto vorrei comprarne due.,tu io io io io
Buonasera io sono Mario,a io e io
A che ora arriva il pullman,tu a e io
Piacere Luigi come stai,e io io due io
Prendiamo un caffe al bar,tu io io bene io
Certo ecco a lei vuole un sacchetto,tu io io e io
