Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io lo io tu cuede io
Tutto bene tu,tutto io e io
Quanto costa il biglietto,tu e io
Buongiorno io sono Mario,tutto io e io
Si grazie e arrivederci,tutto ora io io bene io
Perfetto vorrei comprarne due.,tutto io io due io
Prego,pero e io
Dovrebbe arrivare tra qualche minuto,tu io a e io
Le auguro una buona giornata,e io io due io
Buonasera io sono Mario,pero io io a vuole io
Tutto bene grazie,tu io io e io
E in offerta costa dieci euro,tu io io un io
"Certo volentieri, io lo prendero macchiato",certo io io io tu vuole io
Salve quanto costa quell articolo,tutto io io io tu vuole io
Va bene grazie lo stesso,tu e a e io
Piacere Luigi come stai,tu a io e io
