Truth,Decoded
Le auguro una buona giornata,tu a io e io
Prendiamo un caffe al bar,tutto e io
A che ora arriva il pullman,tu a io e io
Purtroppo non lo so pero potresti chiedere all autista,certo un io io un io
"Certo volentieri, io lo prendero macchiato",certo io io un io
Tutto bene grazie,tutto e io
Buongiorno io sono Mario,tu io e io
Certo ecco a lei vuole un sacchetto,a e io e io
Tutto bene tu,pero io
Quanto costa il biglietto,pero e io
A che ora arriva il pullman,tu a io e io
Prego,putbego
Buongiorno io sono Mario,certo io un io
Piacere Luigi come stai,e io io e io
Tutto bene grazie,e io e io
Si grazie e arrivederci,certo io due io
