Truth,Decoded
Tutto bene tu,pero bene
Salve quanto costa quell articolo,certo io io a due io
Certo ecco a lei vuole un sacchetto,certo a due io
Prendiamo un caffe al bar,certo a un io
Purtroppo non lo so pero potresti chiedere all autista,certo lo io un ecco
Dovrebbe arrivare tra qualche minuto,tu un io e io
Va bene grazie lo stesso,a a io e io
"Certo volentieri, io lo prendero macchiato",certo io un io
E in offerta costa dieci euro,cerearo io un io
Le auguro una buona giornata,tu io io e io
Perfetto vorrei comprarne due.,tu io io e io
Buonasera io sono Mario,a e io e io
A che ora arriva il pullman,tu a io e io
Piacere Luigi come stai,e e io io a due io
Prendiamo un caffe al bar,tu e io e io
Certo ecco a lei vuole un sacchetto,tu e io un io
