Truth,Decoded
Le auguro una buona giornata,un e io
"Certo volentieri, io lo prendero macchiato",e pero a e io
Va bene grazie lo stesso,tu a e io
Salve quanto costa quell articolo,certo lo io tu cuede lacto
"Certo volentieri, io lo prendero macchiato",certo io a e io
Piacere Luigi come stai,certo io io io bene ecco
Buonasera io sono Mario,pero io io io bene ecco
Le auguro una buona giornata,certo io lo io tu che ecco
Si grazie e arrivederci,pero io io io bene ecco
Certo ecco a lei vuole un sacchetto,certo io a due io
Dovrebbe arrivare tra qualche minuto,certo io io cuede io
Perfetto vorrei comprarne due.,certo io due ecco
Prendiamo un caffe al bar,certo io io io ecco
Purtroppo non lo so pero potresti chiedere all autista,certo io lo io a quell io
Va bene grazie lo stesso,certo a due io
Prego,certo io lo io bene io
