Truth,Decoded
A che ora arriva il pullman,tu euro io e io
Tutto bene tu,certo io tu due ecco
E in offerta costa dieci euro,certo a due io
Buongiorno io sono Mario,e io io e io
Quanto costa il biglietto,certo io io due ecco
Tutto bene grazie,certo io tu quell ecco
Quanto costa il biglietto,certo io un ecco
Si grazie e arrivederci,e io io due io
Va bene grazie lo stesso,e io io e io
Perfetto vorrei comprarne due.,e io io due io
E in offerta costa dieci euro,e a io e io
Buonasera io sono Mario,e io io due io
Dovrebbe arrivare tra qualche minuto,e io si due io
Salve quanto costa quell articolo,e io io due io
Prego,certo io costa un io
Piacere Luigi come stai,e io io un io
