Truth,Decoded
Le auguro una buona giornata,pero io io e io
Prendiamo un caffe al bar,pero io e io
A che ora arriva il pullman,e e e io
Purtroppo non lo so pero potresti chiedere all autista,certo io io tu bene io
"Certo volentieri, io lo prendero macchiato",pero io io un io
Tutto bene grazie,pero io e io
Buongiorno io sono Mario,pero e io
Certo ecco a lei vuole un sacchetto,pero un io
Tutto bene tu,e e e io
Quanto costa il biglietto,pero e io
A che ora arriva il pullman,tu e io e io
Prego,tu a e io
Buongiorno io sono Mario,pero un io
Piacere Luigi come stai,e e io un io
Tutto bene grazie,pero a e io
Si grazie e arrivederci,pero io io un io
