Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io io e io
Tutto bene tu,pero e io
Quanto costa il biglietto,pero e io
Buongiorno io sono Mario,pero e io
Si grazie e arrivederci,pero io io e io
Perfetto vorrei comprarne due.,certo io io e io
Prego,pero io
Dovrebbe arrivare tra qualche minuto,due e io
Le auguro una buona giornata,tu e io e io
Buonasera io sono Mario,pero io un io
Tutto bene grazie,pero e io
E in offerta costa dieci euro,tu e e io
"Certo volentieri, io lo prendero macchiato",certo io io e io
Salve quanto costa quell articolo,pero io io un io
Va bene grazie lo stesso,tu e io io
Piacere Luigi come stai,due e io
