Truth,Decoded
"Certo volentieri, io lo prendero macchiato",pero e a e lo
Dovrebbe arrivare tra qualche minuto,pero e lo a e lo
A che ora arriva il pullman,pero lo e lo
Quanto costa il biglietto,pero lo a e lo
Prendiamo un caffe al bar,pero e lo e lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo lo a e lo
E in offerta costa dieci euro,pero lo a e lo
Piacere Luigi come stai,pero e lo e lo
Va bene grazie lo stesso,pero lo lo e lo
Salve quanto costa quell articolo,pero lo a e lo
Le auguro una buona giornata,pero lo lo a e lo
Buonasera io sono Mario,pero lo lo e lo
Tutto bene grazie,pero lo lo e lo
Si grazie e arrivederci,pero lo lo e lo
Tutto bene tu,pero lo lo e lo
Si grazie e arrivederci,un e lo
