Truth,Decoded
A che ora arriva il pullman,tu euro io e io
Tutto bene tu,certo io a due io
E in offerta costa dieci euro,certo io vuole io
Buongiorno io sono Mario,e e io e io
Quanto costa il biglietto,e e io e io
Tutto bene grazie,certo io io bene ecco
Quanto costa il biglietto,e io io bene io
Si grazie e arrivederci,e e a due io
Va bene grazie lo stesso,a a io e io
Perfetto vorrei comprarne due.,e io io un io
E in offerta costa dieci euro,a a io e io
Buonasera io sono Mario,e e io e io
Dovrebbe arrivare tra qualche minuto,e a io e io
Salve quanto costa quell articolo,e io io e io
Prego,e io e io
Piacere Luigi come stai,e io io e io
