Truth,Decoded
Le auguro una buona giornata,tutto io
"Certo volentieri, io lo prendero macchiato",e a io e io
Va bene grazie lo stesso,tu a e io
Salve quanto costa quell articolo,certo io io io bene ecco
"Certo volentieri, io lo prendero macchiato",certo io e io
Piacere Luigi come stai,certo io un ecco
Buonasera io sono Mario,certo io un io
Le auguro una buona giornata,certo io io io un io
Si grazie e arrivederci,certo io due io
Certo ecco a lei vuole un sacchetto,pero io io io
Dovrebbe arrivare tra qualche minuto,e io io io io
Perfetto vorrei comprarne due.,certo io e io
Prendiamo un caffe al bar,certo io a due io
Purtroppo non lo so pero potresti chiedere all autista,certo io io a vuole io
Va bene grazie lo stesso,e io io e io
Prego,tutto io io e io
