Truth,Decoded
Le auguro una buona giornata,due e io
"Certo volentieri, io lo prendero macchiato",tu e a e io
Va bene grazie lo stesso,tu e e io
Salve quanto costa quell articolo,pero io io un io
"Certo volentieri, io lo prendero macchiato",pero a un io
Piacere Luigi come stai,pero un io
Buonasera io sono Mario,pero io un io
Le auguro una buona giornata,pero io io un io
Si grazie e arrivederci,pero e io
Certo ecco a lei vuole un sacchetto,pero io un io
Dovrebbe arrivare tra qualche minuto,pero e io
Perfetto vorrei comprarne due.,pero un io
Prendiamo un caffe al bar,pero io un io
Purtroppo non lo so pero potresti chiedere all autista,pero io a un io
Va bene grazie lo stesso,pero e io
Prego,pero io io e io
