Truth,Decoded
Le auguro una buona giornata,purte e lo
Tutto bene grazie,purte e lo
Prendiamo un caffe al bar,purte lo
Quanto costa il biglietto,purte lo
Certo ecco a lei vuole un sacchetto,purte lo
Va bene grazie lo stesso,purte lo
A che ora arriva il pullman,purte lo
Dovrebbe arrivare tra qualche minuto,purte lo
E in offerta costa dieci euro,purte e lo
Tutto bene tu,purte e lo
A che ora arriva il pullman,purte lo
Prego,purte lo
Dovrebbe arrivare tra qualche minuto,purte lo
Perfetto vorrei comprarne due.,purte e lo
Buonasera io sono Mario,purte lo
Piacere Luigi come stai,purte lo
