Truth,Decoded
A che ora arriva il pullman,tu mario io io io
Tutto bene tu,e io io a due io
E in offerta costa dieci euro,certo io bene io
Buongiorno io sono Mario,e io io e io
Quanto costa il biglietto,e e a io due io
Tutto bene grazie,certo io io a due ecco
Quanto costa il biglietto,e io io e ecco
Si grazie e arrivederci,e io si due lo
Va bene grazie lo stesso,a a io un io
Perfetto vorrei comprarne due.,e io io quell io
E in offerta costa dieci euro,a euro io un io
Buonasera io sono Mario,e e io un io
Dovrebbe arrivare tra qualche minuto,e a io due io
Salve quanto costa quell articolo,e io io due io
Prego,e io io bene io
Piacere Luigi come stai,e a io due io
