Truth,Decoded
A che ora arriva il pullman,e euro io e io
Tutto bene tu,certo io io io quell io
E in offerta costa dieci euro,certo costa vuole io
Buongiorno io sono Mario,e io io io io
Quanto costa il biglietto,certo io io io
Tutto bene grazie,certo io io io quell ecco
Quanto costa il biglietto,certo io e ecco
Si grazie e arrivederci,certo io vuole io
Va bene grazie lo stesso,e io io un io
Perfetto vorrei comprarne due.,certo io bene io
E in offerta costa dieci euro,e io io io io
Buonasera io sono Mario,certo io due io
Dovrebbe arrivare tra qualche minuto,certo io due io
Salve quanto costa quell articolo,certo io due io
Prego,e io io e io
Piacere Luigi come stai,e io io due io
