Truth,Decoded
Tutto bene tu,purtbeo
Salve quanto costa quell articolo,certo io costa e io
Certo ecco a lei vuole un sacchetto,certo a due io
Prendiamo un caffe al bar,certo a e io
Purtroppo non lo so pero potresti chiedere all autista,purtpo io io io bene io
Dovrebbe arrivare tra qualche minuto,un e io
Va bene grazie lo stesso,tu e e io
"Certo volentieri, io lo prendero macchiato",pero a un io
E in offerta costa dieci euro,pero io due io
Le auguro una buona giornata,tu io io e io
Perfetto vorrei comprarne due.,tu io e io
Buonasera io sono Mario,pero e io
A che ora arriva il pullman,tu un e io
Piacere Luigi come stai,pero a due io
Prendiamo un caffe al bar,tutto e io
Certo ecco a lei vuole un sacchetto,tu io e io
