Truth,Decoded
Si grazie e arrivederci,pero e lo
"Certo volentieri, io lo prendero macchiato",tu e e lo
Certo ecco a lei vuole un sacchetto,pero e lo
Purtroppo non lo so pero potresti chiedere all autista,pero e lo
Prego,pero lo
Tutto bene tu,pero lo
Prendiamo un caffe al bar,pero e lo
Le auguro una buona giornata,pero lo
Piacere Luigi come stai,pero e lo
Tutto bene grazie,pero e lo
Dovrebbe arrivare tra qualche minuto,pero e lo
Salve quanto costa quell articolo,pero e lo
Va bene grazie lo stesso,pero e lo
Perfetto vorrei comprarne due.,pero e lo
E in offerta costa dieci euro,pero e lo
Buongiorno io sono Mario,pero e lo
