Truth,Decoded
A che ora arriva il pullman,tu euro io e io
Tutto bene tu,certo io io bene io
E in offerta costa dieci euro,pero io e io
Buongiorno io sono Mario,e e io e io
Quanto costa il biglietto,certo io io a due io
Tutto bene grazie,certo io io io puede ecco
Quanto costa il biglietto,pero io bene io
Si grazie e arrivederci,certo io due io
Va bene grazie lo stesso,pero e io
Perfetto vorrei comprarne due.,pero io un io
E in offerta costa dieci euro,e e io e io
Buonasera io sono Mario,pero io e io
Dovrebbe arrivare tra qualche minuto,pero io e io
Salve quanto costa quell articolo,e io io un io
Prego,tutto io io e io
Piacere Luigi come stai,e io io e io
