Truth,Decoded
Le auguro una buona giornata,tu e e io
"Certo volentieri, io lo prendero macchiato",e e io e io
Va bene grazie lo stesso,tu e e io
Salve quanto costa quell articolo,certo io io un io
"Certo volentieri, io lo prendero macchiato",pero a e io
Piacere Luigi come stai,certo io io bene io
Buonasera io sono Mario,pero io io e io
Le auguro una buona giornata,certo io io a un io
Si grazie e arrivederci,certo bene io
Certo ecco a lei vuole un sacchetto,pero io e io
Dovrebbe arrivare tra qualche minuto,pero io e io
Perfetto vorrei comprarne due.,certo io io e io
Prendiamo un caffe al bar,certo io io bene io
Purtroppo non lo so pero potresti chiedere all autista,certo io io bene io
Va bene grazie lo stesso,pero io e io
Prego,certo io io io e io
