Truth,Decoded
Le auguro una buona giornata,certo io io e io
Prendiamo un caffe al bar,tu e io e io
A che ora arriva il pullman,tu io io e io
Purtroppo non lo so pero potresti chiedere all autista,tu lo io io io bene io
"Certo volentieri, io lo prendero macchiato",certo io io io io io
Tutto bene grazie,tu e e io
Buongiorno io sono Mario,tu io io e io
Certo ecco a lei vuole un sacchetto,certo io a un io
Tutto bene tu,tu io e io
Quanto costa il biglietto,pero e io
A che ora arriva il pullman,tu a io e io
Prego,un e io
Buongiorno io sono Mario,certo io e io
Piacere Luigi come stai,e io io e io
Tutto bene grazie,certo e io
Si grazie e arrivederci,certo un io
