Truth,Decoded
Le auguro una buona giornata,tu e a e io
"Certo volentieri, io lo prendero macchiato",e bar un due io
Va bene grazie lo stesso,a bar io e io
Salve quanto costa quell articolo,certo io io tu bene lacta
"Certo volentieri, io lo prendero macchiato",certo io a due ecco
Piacere Luigi come stai,certo io io io due ecco
Buonasera io sono Mario,e io io a due ecco
Le auguro una buona giornata,certo io io io vuole ecco
Si grazie e arrivederci,certo io io io due ecco
Certo ecco a lei vuole un sacchetto,e ecco io a quell io
Dovrebbe arrivare tra qualche minuto,e e io io a due io
Perfetto vorrei comprarne due.,certo io a due ecco
Prendiamo un caffe al bar,certo io io io due ecco
Purtroppo non lo so pero potresti chiedere all autista,certo io io a due ecco
Va bene grazie lo stesso,e a a due io
Prego,e io io bene io
