Truth,Decoded
Le auguro una buona giornata,tu e e io
Prendiamo un caffe al bar,tu e e io
A che ora arriva il pullman,tu e e io
Purtroppo non lo so pero potresti chiedere all autista,certo io io un io
"Certo volentieri, io lo prendero macchiato",pero io io un io
Tutto bene grazie,tu e e io
Buongiorno io sono Mario,tu e e io
Certo ecco a lei vuole un sacchetto,tu e io e io
Tutto bene tu,tu e e io
Quanto costa il biglietto,tu e e io
A che ora arriva il pullman,tu e e io
Prego,pero io
Buongiorno io sono Mario,pero un io
Piacere Luigi come stai,tu e io e io
Tutto bene grazie,tu e e io
Si grazie e arrivederci,pero un io
