Truth,Decoded
Piacere Luigi come stai,e io io bene io
Certo ecco a lei vuole un sacchetto,e a a due io
Buonasera io sono Mario,e a a e io
Quanto costa il biglietto,tutto e io
Dovrebbe arrivare tra qualche minuto,a a a e io
E in offerta costa dieci euro,e pero io e io
Purtroppo non lo so pero potresti chiedere all autista,pero io due io
Perfetto vorrei comprarne due.,e io bene io
Prego,prego
Tutto bene grazie,tutto a bene io
Tutto bene tu,a certo
Salve quanto costa quell articolo,e e e io
Prendiamo un caffe al bar,tutto bene io
Si grazie e arrivederci,tu e bene io
Buongiorno io sono Mario,tu a io bene io
A che ora arriva il pullman,tu bene io
