Truth,Decoded
A che ora arriva il pullman,pero a un io
Tutto bene tu,pero io io a un ecco
E in offerta costa dieci euro,pero a un io
Buongiorno io sono Mario,pero a e io
Quanto costa il biglietto,pero ora io a un ecco
Tutto bene grazie,pero ora io a un ecco
Quanto costa il biglietto,pero ora io un ecco
Si grazie e arrivederci,e a io a un io
Va bene grazie lo stesso,pero io io a un io
Perfetto vorrei comprarne due.,e io io a un io
E in offerta costa dieci euro,e io io un io
Buonasera io sono Mario,e e io a un io
Dovrebbe arrivare tra qualche minuto,pero io io a un ecco
Salve quanto costa quell articolo,e io io a un io
Prego,pero io a un io
Piacere Luigi come stai,pero io a un io
