Truth,Decoded
Piacere Luigi come stai,tu a io e io
Certo ecco a lei vuole un sacchetto,e a a un io
Buonasera io sono Mario,tu a a un io
Quanto costa il biglietto,tutto io
Dovrebbe arrivare tra qualche minuto,tu a e io
E in offerta costa dieci euro,e a io un io
Purtroppo non lo so pero potresti chiedere all autista,pero a un io
Perfetto vorrei comprarne due.,tu io e io
Prego,prego
Tutto bene grazie,tu un e io
Tutto bene tu,un bene
Salve quanto costa quell articolo,e a io e io
Prendiamo un caffe al bar,tu a e io
Si grazie e arrivederci,tu e e io
Buongiorno io sono Mario,tu a io e io
A che ora arriva il pullman,tu e io
