Truth,Decoded
Tutto bene tu,pero bene
Salve quanto costa quell articolo,certo io io io un io
Certo ecco a lei vuole un sacchetto,certo io io io bene io
Prendiamo un caffe al bar,pero un io
Purtroppo non lo so pero potresti chiedere all autista,certo io io bene io
Dovrebbe arrivare tra qualche minuto,pero e io
Va bene grazie lo stesso,tu e io e io
"Certo volentieri, io lo prendero macchiato",pero a un io
E in offerta costa dieci euro,pero io un io
Le auguro una buona giornata,pero io e io
Perfetto vorrei comprarne due.,pero e io
Buonasera io sono Mario,due io e io
A che ora arriva il pullman,tu un io e io
Piacere Luigi come stai,e io a un io
Prendiamo un caffe al bar,pero io e io
Certo ecco a lei vuole un sacchetto,tu a io e io
