Truth,Decoded
Piacere Luigi come stai,tu io io e io
Certo ecco a lei vuole un sacchetto,e a a due io
Buonasera io sono Mario,e a e io
Quanto costa il biglietto,tu e io
Dovrebbe arrivare tra qualche minuto,tu a e io
E in offerta costa dieci euro,certo e io
Purtroppo non lo so pero potresti chiedere all autista,pero a due io
Perfetto vorrei comprarne due.,e io e io
Prego,ptbeto
Tutto bene grazie,tu un e io
Tutto bene tu,tu certo
Salve quanto costa quell articolo,e a e io
Prendiamo un caffe al bar,tu a e io
Si grazie e arrivederci,tu e bene io
Buongiorno io sono Mario,tu a bene io
A che ora arriva il pullman,un e io
