Truth,Decoded
Le auguro una buona giornata,bene io io bene io
Prendiamo un caffe al bar,e a a due io
A che ora arriva il pullman,e a io e io
Purtroppo non lo so pero potresti chiedere all autista,certo lo io tu cuede ecco
"Certo volentieri, io lo prendero macchiato",bene io io io vuole io
Tutto bene grazie,e io e io
Buongiorno io sono Mario,e io io due io
Certo ecco a lei vuole un sacchetto,bene io io a due io
Tutto bene tu,e e bene io
Quanto costa il biglietto,certo io e io
A che ora arriva il pullman,tu a io e io
Prego,prtbeo
Buongiorno io sono Mario,certo io un io
Piacere Luigi come stai,e io io e io
Tutto bene grazie,e io e io
Si grazie e arrivederci,certo io io vuole io
