Truth,Decoded
Piacere Luigi come stai,tu e e io
Certo ecco a lei vuole un sacchetto,tu e a un io
Buonasera io sono Mario,tu e e io
Quanto costa il biglietto,tra io
Dovrebbe arrivare tra qualche minuto,tu un io io
E in offerta costa dieci euro,tu e a e io
Purtroppo non lo so pero potresti chiedere all autista,pero a un io
Perfetto vorrei comprarne due.,tu un e io
Prego,tbeo
Tutto bene grazie,tu e e io
Tutto bene tu,e io
Salve quanto costa quell articolo,tu e a e io
Prendiamo un caffe al bar,a e io
Si grazie e arrivederci,tu e io io
Buongiorno io sono Mario,tu un io io
A che ora arriva il pullman,tra io
