Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,certo io lo io io cuede lacto
Tutto bene tu,tu un io e io
Quanto costa il biglietto,tu un io e io
Buongiorno io sono Mario,tu io io e io
Si grazie e arrivederci,certo io io tu vuole ecco
Perfetto vorrei comprarne due.,certo lo costa due io
Prego,tutto io
Dovrebbe arrivare tra qualche minuto,tu e io e io
Le auguro una buona giornata,e e io costa due io
Buonasera io sono Mario,e lei costa due io
Tutto bene grazie,tu un io io e io
E in offerta costa dieci euro,e io io due io
"Certo volentieri, io lo prendero macchiato",certo lo io tu quell ecco
Salve quanto costa quell articolo,e io io io io vuole io
Va bene grazie lo stesso,a e io un io
Piacere Luigi come stai,e a io e io
