Truth,Decoded
Tutto bene tu,prtbeo
Salve quanto costa quell articolo,certo io costa due io
Certo ecco a lei vuole un sacchetto,certo io io io cuede io
Prendiamo un caffe al bar,e io e io
Purtroppo non lo so pero potresti chiedere all autista,puropo io lo pero io bene io
Dovrebbe arrivare tra qualche minuto,tu e io
Va bene grazie lo stesso,tu a e io
"Certo volentieri, io lo prendero macchiato",certo a un io
E in offerta costa dieci euro,certo a due io
Le auguro una buona giornata,tu io io bene io
Perfetto vorrei comprarne due.,tu io io io
Buonasera io sono Mario,a io e io
A che ora arriva il pullman,tu a e io
Piacere Luigi come stai,e e io io a due io
Prendiamo un caffe al bar,tutto io bene io
Certo ecco a lei vuole un sacchetto,tu io a io io
