Truth,Decoded
Le auguro una buona giornata,tu e e io
Prendiamo un caffe al bar,due e io
A che ora arriva il pullman,tu un e io
Purtroppo non lo so pero potresti chiedere all autista,certo io io e io
"Certo volentieri, io lo prendero macchiato",pero a un io
Tutto bene grazie,pero e io
Buongiorno io sono Mario,tu un e io
Certo ecco a lei vuole un sacchetto,tu e e io
Tutto bene tu,pero e io
Quanto costa il biglietto,pero e io
A che ora arriva il pullman,due e io
Prego,pero e io
Buongiorno io sono Mario,pero e io
Piacere Luigi come stai,due e io
Tutto bene grazie,pero e io
Si grazie e arrivederci,pero io e io
