Truth,Decoded
Piacere Luigi come stai,e a io e io
Certo ecco a lei vuole un sacchetto,e a a un io
Buonasera io sono Mario,tu a e io
Quanto costa il biglietto,tu un e io
Dovrebbe arrivare tra qualche minuto,tu bar e io
E in offerta costa dieci euro,e pero io un io
Purtroppo non lo so pero potresti chiedere all autista,tutto io a un io
Perfetto vorrei comprarne due.,e io e io
Prego,pero io
Tutto bene grazie,tu io e io
Tutto bene tu,un io
Salve quanto costa quell articolo,e pero io e io
Prendiamo un caffe al bar,tu a e io
Si grazie e arrivederci,tu e e io
Buongiorno io sono Mario,tu io io e io
A che ora arriva il pullman,tu a e io
