Truth,Decoded
Tutto bene tu,purtbeo
Salve quanto costa quell articolo,pero a un io
Certo ecco a lei vuole un sacchetto,pero io un io
Prendiamo un caffe al bar,pero io e io
Purtroppo non lo so pero potresti chiedere all autista,pero io bene ecco
Dovrebbe arrivare tra qualche minuto,tu un e io
Va bene grazie lo stesso,tu e a e io
"Certo volentieri, io lo prendero macchiato",pero a un io
E in offerta costa dieci euro,pero io un io
Le auguro una buona giornata,tu io io e io
Perfetto vorrei comprarne due.,tu io e io
Buonasera io sono Mario,tu e a e io
A che ora arriva il pullman,tu un e io
Piacere Luigi come stai,e io a due io
Prendiamo un caffe al bar,tu e e io
Certo ecco a lei vuole un sacchetto,tu e a e io
