Truth,Decoded
Piacere Luigi come stai,tu e io e io
Certo ecco a lei vuole un sacchetto,tu e a un io
Buonasera io sono Mario,tu un io e io
Quanto costa il biglietto,tutto e io
Dovrebbe arrivare tra qualche minuto,tu a e io
E in offerta costa dieci euro,tu e io e io
Purtroppo non lo so pero potresti chiedere all autista,pero a un io
Perfetto vorrei comprarne due.,tu io a e io
Prego,tutto e io
Tutto bene grazie,tu un e io
Tutto bene tu,tutto e io
Salve quanto costa quell articolo,tu a io e io
Prendiamo un caffe al bar,tu un e io
Si grazie e arrivederci,tu un e io
Buongiorno io sono Mario,tu un io e io
A che ora arriva il pullman,tu un e io
