Truth,Decoded
Tutto bene grazie,tu e e lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo e lo
Quanto costa il biglietto,a e lo
Certo ecco a lei vuole un sacchetto,pero e lo
Prendiamo un caffe al bar,tu e e lo
Le auguro una buona giornata,tu e e lo
Salve quanto costa quell articolo,pero lo e lo
Buongiorno io sono Mario,tu e e lo
Va bene grazie lo stesso,pero e lo
E in offerta costa dieci euro,tu e e lo
"Certo volentieri, io lo prendero macchiato",pero e lo
Si grazie e arrivederci,pero e lo
Buongiorno io sono Mario,pero e lo
Perfetto vorrei comprarne due.,pero e lo
Prego,pero lo e lo
Certo ecco a lei vuole un sacchetto,pero e lo
