Truth,Decoded
Purtroppo non lo so pero potresti chiedere all autista,purtpo io lo io io dieci ecco
Tutto bene tu,tu io io bene io
Quanto costa il biglietto,tu io io e io
Buongiorno io sono Mario,pero a e io
Si grazie e arrivederci,tutto ora io tu cuede io
Perfetto vorrei comprarne due.,tutto lo poti cuede io
Prego,tutto un bene io
Dovrebbe arrivare tra qualche minuto,tu io io e io
Le auguro una buona giornata,e e io io io cuede io
Buonasera io sono Mario,bene ora io io quell io
Tutto bene grazie,tu io io so io
E in offerta costa dieci euro,e io io due io
"Certo volentieri, io lo prendero macchiato",tutto lo io tu bene ecco
Salve quanto costa quell articolo,tutto lo io tu cuede ecco
Va bene grazie lo stesso,a a a due io
Piacere Luigi come stai,a mario io bene io
