Truth,Decoded
Le auguro una buona giornata,tu e e io
"Certo volentieri, io lo prendero macchiato",e a io e io
Va bene grazie lo stesso,tu bar e io
Salve quanto costa quell articolo,purtpo io io io tu cuede ecco
"Certo volentieri, io lo prendero macchiato",certo due io
Piacere Luigi come stai,certo io io e io
Buonasera io sono Mario,certo io un io
Le auguro una buona giornata,certo io io io io bene io
Si grazie e arrivederci,certo io un io
Certo ecco a lei vuole un sacchetto,e e io io due io
Dovrebbe arrivare tra qualche minuto,e e a io io io
Perfetto vorrei comprarne due.,certo io e io
Prendiamo un caffe al bar,certo io io bene ecco
Purtroppo non lo so pero potresti chiedere all autista,certo io io io io bene io
Va bene grazie lo stesso,e a e io
Prego,tutto io io io e io
