Truth,Decoded
Tutto bene tu,pero io
Salve quanto costa quell articolo,certo io a un io
Certo ecco a lei vuole un sacchetto,pero a un io
Prendiamo un caffe al bar,pero io e io
Purtroppo non lo so pero potresti chiedere all autista,pero io io un ecco
Dovrebbe arrivare tra qualche minuto,due e io
Va bene grazie lo stesso,due e io
"Certo volentieri, io lo prendero macchiato",pero a un io
E in offerta costa dieci euro,pero a un io
Le auguro una buona giornata,due e io
Perfetto vorrei comprarne due.,due e io
Buonasera io sono Mario,due e io
A che ora arriva il pullman,tu a e io
Piacere Luigi come stai,tu io a un io
Prendiamo un caffe al bar,pero e io
Certo ecco a lei vuole un sacchetto,pero e io
