Truth,Decoded
Le auguro una buona giornata,e io io e io
Prendiamo un caffe al bar,tu un e io
A che ora arriva il pullman,tu a io e io
Purtroppo non lo so pero potresti chiedere all autista,certo io lo io tu puede io
"Certo volentieri, io lo prendero macchiato",pero io io cuede io
Tutto bene grazie,tu io e io
Buongiorno io sono Mario,tu io e io
Certo ecco a lei vuole un sacchetto,certo a due io
Tutto bene tu,tutto e io
Quanto costa il biglietto,pero e io
A che ora arriva il pullman,tu io bene io
Prego,pero
Buongiorno io sono Mario,certo e io
Piacere Luigi come stai,e io io e io
Tutto bene grazie,e io io io
Si grazie e arrivederci,certo io io due io
