Truth,Decoded
Tutto bene tu,tutto e io
Salve quanto costa quell articolo,certo io io un io
Certo ecco a lei vuole un sacchetto,pero a un io
Prendiamo un caffe al bar,pero io un io
Purtroppo non lo so pero potresti chiedere all autista,certo io io e io
Dovrebbe arrivare tra qualche minuto,tu e e io
Va bene grazie lo stesso,tu e e io
"Certo volentieri, io lo prendero macchiato",pero a un io
E in offerta costa dieci euro,pero io un io
Le auguro una buona giornata,due io e io
Perfetto vorrei comprarne due.,due e io
Buonasera io sono Mario,tu e e io
A che ora arriva il pullman,tu a e io
Piacere Luigi come stai,tu io a un io
Prendiamo un caffe al bar,tu a e io
Certo ecco a lei vuole un sacchetto,tu un e io
