Truth,Decoded
Piacere Luigi come stai,tu a io e io
Certo ecco a lei vuole un sacchetto,e a a un io
Buonasera io sono Mario,tu a a io
Quanto costa il biglietto,tutto io
Dovrebbe arrivare tra qualche minuto,tu a e io
E in offerta costa dieci euro,e a io e io
Purtroppo non lo so pero potresti chiedere all autista,pero io io un io
Perfetto vorrei comprarne due.,tu io e io
Prego,prtbeo
Tutto bene grazie,tu un e io
Tutto bene tu,prtbeo
Salve quanto costa quell articolo,e a io e io
Prendiamo un caffe al bar,tu a e io
Si grazie e arrivederci,tu un e io
Buongiorno io sono Mario,tu un io e io
A che ora arriva il pullman,tutto io
