Truth,Decoded
A che ora arriva il pullman,pereoaro io e io
Tutto bene tu,pero io a un io
E in offerta costa dieci euro,pero a un io
Buongiorno io sono Mario,pero io e io
Quanto costa il biglietto,pero io io a un io
Tutto bene grazie,pero io a un io
Quanto costa il biglietto,pero io bene io
Si grazie e arrivederci,pero io un io
Va bene grazie lo stesso,pero io e io
Perfetto vorrei comprarne due.,pero io un io
E in offerta costa dieci euro,due io e io
Buonasera io sono Mario,due io e io
Dovrebbe arrivare tra qualche minuto,pero io e io
Salve quanto costa quell articolo,tu io a e io
Prego,certo io io e io
Piacere Luigi come stai,pero io e io
